company,mse,rmse,mape
AAL,2756144.3927504616,1660.1639656222098,918.6716840441369
AAPL,55561258.17380446,7453.94245844469,11.272982043171439
AAP,96880.56610455728,311.2564314268177,111.78867691238669
AAT,109795747592549.05,10478346.605860537,13.095888738865053
ABBV,6273927.15899477,2504.7808604735806,47.60433580881596
ABG,10965.570808091941,104.71662145090407,50.33632915706168
ABT,93804.74937664001,306.2756101563427,9.706719043590736
ACCO,470036469541666.4,21680324.479621295,51.12899353068913
ACHC,427.51268082298844,20.676379780391645,11.059367377144827
ACIW,2376743370510761.5,48751855.04686731,41.74760145083285
ACM,1571.9141034801758,39.64737196183595,13.244406503185468
ADBE,55722.06078018599,236.05520706009852,10.893525914608079
ADC,196.27757963939118,14.009910051081384,8.51262021452559
ADI,32339.174459274494,179.83096079172378,15.60384529819987
ADM,36775.81777263923,191.7702212874544,19.384696361505803
ADP,20630.871180694376,143.63450553642872,8.948556119457303
ADSK,686.4998438595129,26.201142033497565,5.7457600099465544
ADT,2192941632305266.5,46828854.69777439,6.393888344621964
AGCO,294388.7872587531,542.5760658734894,213.04405466221388
AIR,292.9169347201199,17.114816233898626,80.94493666101941
AKAM,2041.9058702852635,45.18745257574567,10.694037588497048
ALB,646359.6607070143,803.9649623627975,2012.9614149138888
ALGT,5564.842248593319,74.59787026848232,64.2540917267583
ALK,62854.98286140947,250.70896047291464,311.6522736630654
ALV,6567.655352023515,81.0410720068751,15.250361553003366
AMAT,23581.727393400695,153.5634311722706,6.520799138275757
AMCX,1314.2585791082493,36.252704438541535,36.12901374151645
AMC,1.7155173311886524e+16,130977758.84434168,786.4787715860884
AMD,415111.95140127616,644.2918216160098,38.923366147603254
AMGN,264408.797378886,514.2069596756602,16.382199752359163
AMH,961.160645579409,31.0025909494579,9.854869268273333
AMKR,7162.199020246278,84.62977620345146,30.488041341622356
AMT,707754.7043579484,841.2815844638158,44.76949771096719
AMZN,150614749.80197996,12272.520108029155,40.02081257678529
AN,5407.999240097298,73.53910007674351,15.883206291723234
APD,19122.988368077502,138.28589359756657,10.303829061750891
APEI,92.9153575396584,9.63926125487106,194.4170445331302
APH,31682.863398787456,177.9968072713313,12.869364322599486
ARE,2504.679512047492,50.046773243112206,9.286758947566703
ARMK,6817036896594791.0,82565349.24891186,23.34191506140813
ARW,60828.650604631315,246.63465004867282,98.90031877732773
AR,143936.43112460765,379.3895506265396,179.4985337794692
ASGN,522.6733959887578,22.86205143876546,22.641812816525317
ASH,5132.1042016391075,71.63870602990472,650.6980294909218
ATGE,467833240912944.9,21629453.088623043,15.466772508802439
ATI,7548.685274116757,86.88317025820798,44.933667325503244
ATR,345.31204414262766,18.58257366842999,8.534026936507974
AVB,17346.981617930564,131.70794060317914,19.0416379946024
AVGO,1044428.8722478215,1021.9730291195661,12.42967137890555
AVNT,842446916508007.6,29024936.11548538,21.26148515187753
AVT,3738.189877833226,61.14073828335103,31.385260176521
AVY,354.8752817756094,18.838133712648112,5.10466748817118
AXTA,2521.8252216253222,50.217777943924624,18.927121906170527
AZO,4354.5258395950095,65.9888311731236,6.204709190811211
AZZ,2448.4318498897933,49.481631439250194,54.91308068456537
A,22685.04243998664,150.61554514719467,28.590023195594576
BAH,24262.75554245206,155.7650652182705,19.931343360501234
BAX,218156.66857329383,467.0724446735151,191.7013992547664
BBWI,6.3696740726463576e+16,252382132.34391925,44.27806594663266
BBY,12662.359255144578,112.52714896923577,16.31611893627171
BCC,5577.380358793274,74.6818609756966,37.022510601567646
BC,16483.089594140823,128.38648524724408,62.28795683628125
BDC,509.83708447808607,22.579572282886275,18.88473151584686
BDX,62013.37999083892,249.0248581785339,9.773673592857772
BECN,5490.88803123118,74.10052652465555,45.58908193806806
BERY,10088.635587048606,100.44220023002586,19.412696407365193
BFAM,692.575273673355,26.316824916265166,25.131823105474492
BGS,427.93868103411876,20.686678830448322,25.364679703274295
BIIB,40147.07972959531,200.36736193700636,19.875921634114878
BIO,2148590.5856040274,1465.8071447513234,65.75488726174777
BKNG,1.381928246112212e+18,1175554442.0026712,35.61727056435247
BLDR,7816.12680784042,88.40886159113474,14.215100857816001
BLMN,4378.01626125285,66.1665796399727,391.6942145957937
BMY,54637991.112941414,7391.751559200391,65.46251347600838
BR,14707.285378471981,121.27359720265571,34.21412567517854
BSX,41428.25689866721,203.5393251896724,17.062811027732668
BTU,12674.245768934228,112.57995278438443,46.92517322703939
BWA,15553.950739411983,124.71547914918975,25.274484476899122
BXC,9633.905768587469,98.15246185698793,203.75183795365282
BYD,8092.659539885387,89.95921042275431,29.558114714255794
BZH,2641672197694705.0,51397200.29043124,201.4319471215145
CABO,863547643218283.0,29386181.160849787,14.607138387396008
CAG,1491.6664666161955,38.622098164343626,6.61799516331193
CAH,1.0335760116898326e+16,101664940.45096533,15.536960638455161
CAT,992528.0552314909,996.2570226761219,23.60195600218684
CBT,7304.9148834485895,85.46879479347179,40.52480179181761
CCI,6889.903747224707,83.00544408184747,7.4706149854434685
CCK,6427.208276708095,80.1698713776447,16.268715152100192
CCO,358.59920296071414,18.936715738498958,14.09239723498057
CCS,2662781492103739.0,51602146.19668196,35.678535010179935
CDE,1333.3687731416235,36.51532244334731,26.62592673005501
CDNS,5852.274465810044,76.50015990708806,11.121401674038694
CDW,7729680484844643.0,87918601.47229734,16.084123833138612
CENX,603.1205074794078,24.558511915004292,31.49929283145137
CHDN,12060.40433517582,109.81987222345425,41.1692660403495
CHH,5833.247750934536,76.37570131222715,50.03582076937394
CHRW,5736.058252872691,75.73676949060273,23.31319674864351
