company,mse,rmse,mape
AAL,1397838.9777128787,1182.3024053569707,517.8182769633576
AAPL,66788554.73484551,8172.4264900239705,20.42094022474716
AAP,75024.53336974907,273.90606669029637,97.9721988432786
AAT,82510638005255.42,9083536.646331945,11.357702809205184
ABBV,5421236.229115039,2328.35483316333,38.624870993954815
ABG,51657.45290786676,227.28275981223643,106.48843351960713
ABT,832102.7059414033,912.1966377604136,30.093337354531545
ACCO,323986509718044.1,17999625.26604496,35.411438603191854
ACHC,444.5351114374418,21.08400131468033,11.736596452207754
ACIW,2971328407954138.5,54509892.75309701,61.581007572669634
ACM,2090.180671077246,45.71849375337344,15.842292086507163
ADBE,91380.80515277432,302.29258203398626,13.614366482506096
ADC,474.7489285559539,21.788733982403702,12.611747516655154
ADI,196880.8664101408,443.7125943785468,37.51651358937498
ADM,94813.55120703293,307.9180917176399,29.426732646028338
ADP,40346.42786127683,200.86420253812483,8.863983190323447
ADSK,6977.377013313661,83.53069503669691,19.311605607559915
ADT,2912662093806881.5,53969084.61153368,6.469585400816961
AGCO,92400.2561029696,303.9741043295787,97.34437562856698
AIR,228.79874204616922,15.12609473876748,60.9018695366658
AKAM,1702.6073309060039,41.26266267348732,9.119667725939355
ALB,644947.8285840524,803.0864390487816,1350.0219324247041
ALGT,718.1266378644982,26.797884951325884,34.627907878435785
ALK,98704.80111848305,314.17320241943463,162.27391184325376
ALV,10972.8949431629,104.75158682885382,22.756044172814917
AMAT,51026.61694761249,225.8907190382387,9.618937341076121
AMCX,2987.8722538025418,54.661432965140435,51.53535076670022
AMC,8.75062698811252e+16,295814586.9985542,1046.5328928905847
AMD,440656.32221464114,663.8194952053165,54.020221453531924
AMGN,236830.81814223333,486.65266683974244,13.763235507354246
AMH,1071.7764680674916,32.73799731302285,8.749990413331375
AMKR,18800.076208177208,137.11336991036725,46.33944943592629
AMT,573909.0845666942,757.5678745608833,35.83135102211288
AMZN,198059775.18198204,14073.37113779005,45.6143467837245
AN,49218.15363885121,221.85164781639827,50.098380197274594
APD,40302.61891240485,200.75512175883546,15.143323484712473
APEI,36.378459626977246,6.031455846392084,93.60633933984329
APH,19475.810510156913,139.5557612933157,10.765098320666432
ARE,2097.3428110097166,45.79675546378495,7.688142291823577
ARMK,1.218073043689043e+16,110366346.48700857,29.59748584704532
ARW,83171.77004224101,288.39516300077054,103.64064127201257
AR,86081.4299845939,293.3963700944405,102.99180003622578
ASGN,507.2054294497278,22.521221757483048,20.036525672375095
ASH,5863.984883673682,76.57666017575905,508.0640206645138
ATGE,166963888095439.22,12921450.69624302,7.363431645383188
ATI,6381.36092391126,79.88342083255611,38.02742521728737
ATR,798.9156661329299,28.265096251966487,12.482497227402845
AVB,17392.864148255114,131.88200843274686,21.71366024059135
AVGO,653149.5308389525,808.1766705609316,10.674217017723144
AVNT,516023834942736.2,22716158.014566112,16.49559873605426
AVT,2108.030057065833,45.91328845841727,19.936896897730705
AVY,2396.916751036146,48.958316464479715,12.783942235169027
AXTA,2740.6713828266516,52.351421975211444,19.27652353942223
AZO,125327.89742913638,354.016803879613,22.63475498832066
AZZ,1701.9487208454775,41.25468119917396,48.426316016720605
A,10623.882168645952,103.07221821929492,18.166806616152368
BAH,22478.055865185437,149.926835040247,20.176977377020382
BAX,200676.70591485736,447.9695368156828,153.60788491226003
BBWI,1.155896551683803e+17,339984786.67196316,110.06219921087535
BBY,9736.397754874752,98.67318660545402,13.855164008107524
BCC,29553.278742289916,171.91067082147612,79.21119150316581
BC,29521.23428887104,171.8174446581925,74.06057029969045
BDC,240.63347870752784,15.512365348570405,13.359503759756922
BDX,71826.16853765269,268.0040457486653,18.023344054082628
BECN,10136.860717492154,100.68197811670247,56.33189964556512
BERY,10496.307532612102,102.45148867933595,19.412750230813007
BFAM,489.50584979456863,22.124779090299832,21.150999751332265
BGS,451.5648439689214,21.250055152138344,23.91341952153152
BIIB,49990.513950070635,223.58558529133902,33.623832303071445
BIO,1417703.0819807202,1190.6733733399433,47.88577458064992
BKNG,2.7268719950427745e+18,1651324315.5245957,51.42673927947959
BLDR,367589.07613316947,606.2912469541099,79.78341578252275
BLMN,4609.63047158849,67.89425948921226,321.62798585433666
BMY,40122435.201349474,6334.227277367735,59.72236832460176
BR,8486.54497762994,92.12244556908995,24.238567168499284
BSX,25482.885455016512,159.63359751323188,11.636545967553145
BTU,11616.069385861694,107.77787057583618,41.731275377977134
BWA,30652.049286675512,175.0772666187004,37.25345644540359
BXC,24028.789975976106,155.01222524683692,305.0789123135622
BYD,18148.958051337115,134.71806876338866,43.373257887244336
BZH,601160602372051.5,24518576.679164138,77.75580768882784
CABO,1456573520051599.5,38165082.471437156,17.75009768375853
CAG,3261.705817624718,57.11134578719641,9.372237830677554
CAH,7120719882932616.0,84384358.0465753,11.583551589331789
CAT,3448263.2186499364,1856.949977422638,44.5297717632807
CBT,4079.7153915078957,63.87264979244164,31.05954851612145
CCI,7363.297119353909,85.80965632930777,6.844404592259738
CCK,5931.507769199085,77.01628249402255,14.308903108162898
CCO,93.56728696699601,9.673018503393655,6.8778264916228755
CCS,9854376448131078.0,99269211.98504135,73.60152450396025
CDE,641.1264743457035,25.32047539730847,33.42727749063941
CDNS,4732.714455310138,68.79472694407717,11.49096515686513
CDW,9979923091435166.0,99899565.02125105,16.993225630535534
CENX,3735.6381557195214,61.11986711143539,146.90237033759252
