company,mse,rmse,mape
OII,194.45771036770893,13.944809441785461,11.455756511467053
OI,6276.212953985069,79.22255331649612,27.02764582744012
OKE,317583.5660985803,563.545531522148,30.35959080808233
OLN,174640.71861326776,417.900369242799,192.513303065114
OMC,11509.961187823128,107.28448717229871,14.848910311286536
OMI,4117.751608418842,64.16970943068732,43.52081071732437
ON,4.142348310539472e+16,203527597.8961937,27.73832162740509
ORCL,97688.73705024559,312.5519749581589,5.101320461308434
ORLY,3050.9354661580187,55.23527374928107,4.806267530780172
OSK,1253.6839135376447,35.40739913545818,9.452027185452861
OUT,4485.251900341473,66.97202326599871,20.775436174952155
OXY,351258.2363329525,592.6704280904797,16.934215383419733
O,6914.915405489802,83.15597035384653,5.804218819805088
PAA,42096.51615927935,205.17435551081755,27.758091554075033
PAG,1938.0914680779804,44.02376026735995,10.557712545203218
PATK,441.6235098714003,21.014840229499733,17.57234113068302
PBI,461.27701468459605,21.47736051484437,45.89256727113272
PCAR,36549.91166666668,191.18031192219215,10.127490463544907
PCH,265.85439049936286,16.30504187358508,33.72583652720401
PDM,258.92515138759126,16.09115133816071,10.268390140203369
PENN,25986.037372676186,161.20185288226742,100.51097506361961
PFE,8123425.662464223,2850.162392297011,156.8511782095132
PHM,14117.708645481784,118.81796432140126,8.551303791090122
PH,18214.1883647787,134.95995096612438,10.62960744794128
PII,12339.83649340401,111.08481666458296,67.96584247322369
PKG,2095.930459945375,45.78133309489114,9.354891364242675
PLD,512819.61590390885,716.1142478012212,42.844495279151005
PM,172583.29052763878,415.4314510573781,9.572341748437402
PODD,2598.5637917828317,50.976110010306115,45.58771272417603
POST,2429.931666666665,49.294337064886726,13.329638410109693
PPC,67004.13924401758,258.8515776347859,45.660300147707204
PPG,11320.619469990905,106.39839975296107,12.684232456920737
PSA,2788.5190620894405,52.80643012067224,4.422278199429727
PSX,3795861.4985972685,1948.297076576688,104.62392998393561
PTC,1185.5005571839297,34.43109869266343,18.154905196498326
PTEN,149770.60645371044,387.00207551602415,37.32490412810965
PVH,886.5718988284717,29.775357240988257,11.451090076109649
PWR,17309.854427365466,131.56691995849667,24.207290434910504
PZZA,1380.7009224033834,37.15778414280625,inf
QCOM,4608993.677316088,2146.8566969679387,56.30822372740284
QRVO,29152.77070327259,170.74182470406186,52.57475099523666
QUAD,62.103737265953406,7.8805924438428745,12.892224587178184
REGN,142197.84234644976,377.0912917934459,23.132730227240557
REG,1549.0400192883408,39.357845714524835,14.618806010486947
REXR,144.15610079937403,12.006502438236293,6.7572072834412396
RHP,9313.822586969822,96.50814777504448,46.526399172880424
RLJ,663.3367226666659,25.75532416155281,30.35587694834047
RL,28635.655306227967,169.22072954052635,48.00897133844453
