company,mse,rmse,mape
AAPL,174166548.7073203,13197.21746078772,33.71476080934029
AAP,42494.10096046191,206.14097351196804,181.5709617456352
ADBE,173042.47910480195,415.98374860660357,18.895613845336438
ADI,379498.71503040794,616.0346703152412,40.333038038960616
ADSK,135065.9180588222,367.51315358612976,126.01285204673079
AIR,406.8389946605314,20.170250237925444,49.22175940507999
AMAT,1503490.1128143487,1226.1688761399666,60.559271624209785
AN,53503.108525240175,231.30738969008357,42.11914101491555
ASGN,1299.0182670563338,36.04189599696905,29.67342833854604
ATR,1284.5595729581548,35.840752963046896,20.779553661216976
AVGO,6544437.88192609,2558.209897941545,45.838828695839695
AZO,103184.88481331401,321.22404146220754,24.038850624282045
AZZ,1333.6431218658868,36.5190788748277,57.0797581280106
A,36226.0614107135,190.33145144908,34.42156088636598
BBWI,6.90545712113319e+16,262782364.72665343,43.56039420480283
BBY,83829.49495047177,289.53323634856116,34.00445628242864
BC,19134.72054327534,138.32830709321698,46.01500151103728
BDC,218.25685805997813,14.77351881103409,10.457572273746507
CAG,52083.200042992714,228.21744026912737,38.25990103674285
CCK,13522.376842203365,116.28575511301186,22.64600531271437
CIEN,6131.898196959462,78.30643777467765,74.84665574505425
CMC,45141.88091125195,212.46618768936378,64.3934197248696
COR,1.6994540859467834e+17,412244355.4430774,46.0624503290149
COST,526079.5008656937,725.3133811434157,20.725331998257936
CPB,6212.208096385379,78.81756210633122,13.682845078451521
CRM,538489.6176418767,733.8185181922548,37.29433212123005
CRS,2126.48850243703,46.113864535918374,inf
CRWD,1.6771406086401337e+20,12950446357.713442,131689.3027013504
CSCO,162626.93051641845,403.2702946119618,7.456533035232639
DAL,3352811.374249791,1831.068369627358,261.29154407866577
DE,3334286.7336559235,1826.0029391148098,48.66064728350544
DG,46042.8098725913,214.57588371620727,29.660567516089547
DKS,86218.1616097573,293.6292928332548,57.51343697744373
DLTR,27476.33203852421,165.75986256788528,19.388942273481483
DRI,30879.05795064773,175.72438063811103,49.224423691020036
DY,4641.695484676977,68.12998961306964,84.14300362129347
EFX,45547.19372385823,213.41788520144752,41.75834183267654
ENTG,11485.067454875643,107.1684069811418,51.60041155503718
FDX,385233.7389070877,620.6720058993218,20.502649045121128
FLO,1116.7836033931976,33.418312395948384,20.784982550785593
FLR,42208.63079714707,205.44739179932918,749.8357253869507
FL,10956.702072413065,104.6742665243615,47.89602102338517
FOR,30490549.681572597,5521.824850678678,3142.9993114280214
FUL,1066.5280246928567,32.65774065505538,22.839703224412244
GCI,1890.1508023129045,43.475864595346515,43.60909239134689
GD,44916.349792475434,211.9347772133574,12.122861726500252
GIS,27664.610990988498,166.32681981865852,13.969658956686862
HAS,16627.94211060214,128.94937809311892,79.71675815382433
HBI,22084.928988941567,148.6099895328089,137.41434126667153
HEI,1082.7679651606056,32.90543975029973,21.177984719052105
HOG,28451.307095875953,168.67515257404082,266.6412439333345
HPQ,1853703.5492645092,1361.5078219622937,99.07338675464814
HRL,1205.2121026682798,34.716164861174974,7.785185870782646
ILMN,30528.479547722276,174.72400964870934,inf
INTU,450598.02025251405,671.2659832380261,105.06931731657
ITT,2365.316211223925,48.63451666485363,28.806926214957983
JBHT,19430.528112944863,139.39342923159924,28.692850622940323
JBL,2.3451166419227816e+16,153137736.75756022,25.583334752962074
JLL,1.1010780871834312e+16,104932268.02006288,30.937102013306305
JWN,2.1642628244592036e+16,147114337.31826425,54.91488637250791
KBH,21152.194714835292,145.43794111178588,65.45869803595423
KFY,1166.2036993012323,34.14972473243719,675.3963227694948
KSS,31212.540010246827,176.67071067453944,55.84169774956911
K,7564.289637807307,86.97292473987125,13.34835082104125
LEN,892556.1012128865,944.7518728284621,59.88822281887573
LHX,2.234256440401617e+17,472679218.96372986,57.60294072691371
LOW,2648246.7273531193,1627.3434570959873,46.09684375711329
MAN,9668.593886734443,98.32900836850966,104.68559345713354
MAT,147335.0515881064,383.842482781813,1623.985299864339
MCK,72777.54952235107,269.773144553625,20.462501949418815
MDT,202386.30396908347,449.873653339561,19.268701314463737
MKC,5096.902516391562,71.39259426853434,19.533601557244666
MRVL,41627.408266580496,204.0279595216805,261.14736993813295
MTN,19511.79724253269,139.68463495507547,68.83025474217035
MU,5026795.647311273,2242.0516602681732,382.10916892802203
M,99708.92208356959,315.7671960219579,66.46473270438841
NDSN,1965.907000961281,44.33854982925446,19.792457175371688
NEU,2271.1822509402496,47.65692238217077,29.8159055816028
NTAP,10668.705051170185,103.28942371399981,26.8184838329367
NVDA,88050764.6112894,9383.536892413724,66.54563054683246
OI,3344.724859633784,57.83359628826297,18.43530850066121
ORCL,1264734.4821319473,1124.6041446357679,17.86855053834219
PATK,6260.14235354522,79.12106137777235,57.18269047140583
PLD,635168.2043017033,796.9744063028018,61.3598430635762
PPG,19255.829035305516,138.765374050249,18.212241072374493
PTC,10225.395106622696,101.12069573842288,60.66776058403344
PVH,18650.163717126266,136.56560224714812,50.58165702488593
PZZA,2113.4377038480875,45.972140518449734,inf
QRVO,36941.91709312744,192.20280199083322,247.84523827452927
RL,28196.591443044676,167.91840710012906,61.881231953940684
ROST,29821.968974852447,172.6903847203209,17.94864710422413
RPM,7798.2516624295895,88.30771009617217,34.415141105509115
SAIC,2604.356948217356,51.03290064475422,27.155876140797826
SANM,1607.3395856205993,40.091639846988045,25.979666106673122
SBUX,280839.0400770881,529.9424875183043,26.04645942704924
SCCO,595233.3040464091,771.5136447571158,45.69223739673539
SCS,1164.2837060138017,34.121601750413205,118.2324517473123
SNX,16660.72471321225,129.0764297353016,34.60855758757281
SON,7084.232677408999,84.167883883397,28.376715592924246
STLD,513718.42765213316,716.7415347614042,51.852344188701124
STZ,333169.83990061184,577.208662357567,65.45618291932291
SWKS,14473.024934049952,120.3038857811748,20.62735106542472
SYY,88904.89708458717,298.1692423517006,22.7509588052551
TFX,3125.2784725140614,55.904190115894366,31.67941008417839
TGT,601642.2785481465,775.6560310783037,29.079520143335046
THO,35586.31334692391,188.64334959633194,88.79918202511364
TMO,2457507.3666133475,1567.643890242088,48.468950030782025
TOL,55135.63471460955,234.8097841117562,41.899926256732854
TPR,3.0102257679522104e+16,173500022.13118622,28.99153740926918
TSCO,40233.383089906376,200.5826091412373,35.576689008835125
TTMI,660.0385227985976,25.691214895341123,31.102371924347928
UDR,17775.65893993192,133.32538745464765,50.959747192332586
VMI,3262.0839390732463,57.11465607944467,38.56258481615657
VRNT,1680.1832024281837,40.99003784370275,104.24954445383712
WBA,1585714.395636117,1259.2515219907884,156.92457388604936
WCC,65125.38379172985,255.19675505721042,64.15968515820364
WEN,957.0732003501764,30.93659968952917,21.132563860440218
WGO,5338.620133456048,73.06586161440956,179.00421643287908
WMT,2348996.742417698,1532.6437102006773,12.085946568423916
WOR,2042.6534805724446,45.19572414037023,135.635501459523
WTI,3617.1939647749505,60.14311236355291,89.26660794841729
XRX,68968.28442648385,262.6181342300715,197.8957354438257
