company,mse,rmse,mape
AAL,542349.4000353076,736.4437521191334,410.1848408888101
AAPL,14621829.399488349,3823.850075445996,8.480015539453674
AAP,87431.51927,295.6882129297311,83.19963404971017
AAT,7.35937E+13,8578675.502956264,9.993802513223091
ABBV,5848288.863346377,2418.323564651012,46.09487812804524
ABG,6696.978323533241,81.83506781,39.02062870556637
ABT,101873.27932632616,319.17593788743875,12.334798666423621
ACCO,533177545577086.6,23090637.617378317,52.10473092463448
ACHC,314.8552307418454,17.74416046878086,9.712923696
ACIW,1555214720305674.5,39436210.77519587,35.36416827181462
ACM,1838.2887371883285,42.87526952904586,14.332914019108179
ADBE,15798.713236998092,125.69293232715232,5.483130048008982
ADC,154.82128222593371,12.442720049327386,8.721674330389815
ADI,3527.768607209144,59.39502173759299,4.571298244826175
ADM,41308.02481649385,203.24375714027198,22.04104915285375
ADP,29627.162944818214,172.1254279437475,7.375843569912371
ADSK,1010.958201465994,31.79556889671883,7.498083436878926
ADT,2814218134165947.5,53049204.840091124,8.042029998272469
AGCO,252152.7854344409,502.14817079666926,194.99148588105774
AIR,291.6811833431067,17.07867627607909,82.93855234
AKAM,2878.8242227082355,53.654675683562154,13.524041066030545
ALB,724443.9418780878,851.1427270899328,2312.0878393535186
ALGT,3112.334417537202,55.78830000580052,32.462515839266906
ALK,292015.2657943018,540.3843685695413,177.79721988246598
ALV,3781.666644742269,61.49525709143973,10.26323445958363
AMAT,26062.52668089177,161.43892554428058,7.078915208395195
AMCX,686.4170563716908,26.199562140839124,14.617068099391716
AMC,1.7681462621737036e+16,132971660.97231784,383.1420064679452
AMD,212512.43385704153,460.9907090788723,24.52297195609485
AMGN,284849.21202036925,533.7126680343733,17.14756940509784
AMH,1519.7640987871757,38.984151892623956,12.200177174895895
AMKR,3102.5096620577738,55.70017649934131,19.515463025946246
AMT,953445.6201569802,976.4454004996799,51.679026084934485
AMZN,144526967.52883732,12021.936929165671,34.14470293038351
AN,2034.1814582307834,45.10190082724655,9.566224597804146
APD,13191.947466660042,114.85620343133427,8.901614368454563
APEI,104.88985965677834,10.24157505742053,193.80458708169306
APH,22724.256980035098,150.7456698550081,10.59637046339777
ARE,2813.5133208987354,53.04256140967115,9.659190549
ARMK,1.0627768599255276e+16,103091069.4447161,29.862056201876463
ARW,7714.247703892276,87.83079018141802,34.63219603406055
AR,157520.29517834663,396.8882653573253,209.5605018443838
ASGN,671.1422153003434,25.90641262892922,25.69609668162414
ASH,5445.024471646096,73.79040907628915,678.4354347819182
ATGE,1064692977658976.4,32629633.42820413,29.01174204940152
ATI,8401.067204,91.65733578667574,46.15970050373247
ATR,498.1296743506232,22.318818838608443,10.56195338402161
AVB,17907.591803522726,133.81925049679035,19.457499442947015
AVGO,1078247.276797862,1038.386862781816,12.76008524553163
AVNT,772169003529965.0,27787929.097540986,20.01348238136818
AVT,4166.6668383799615,64.54972376687573,33.133319644075904
AVY,423.8540821908132,20.587716779449178,5.875191604573926
AXTA,2334.911077171904,48.320917594473556,18.253963112310625
AZO,2443.5397000339935,49.432172722165404,3.9694394725975246
AZZ,1507.8724631467444,38.831333522643085,42.95190661613759
A,3051.003452,55.23588916517846,10.234726112481193
BAH,20574.802123441576,143.43919312182976,15.848626322895818
BAX,192291.32258176693,438.5103448970924,181.2523442123901
BBWI,1.3729052566865651e+17,370527361.56545377,113.11261602470273
BBY,5390.762946656098,73.42181519586735,11.178918057003795
BCC,10256.376214206402,101.27376863831228,52.54346377153162
BC,13519.683383886899,116.27417333134173,56.17527426502286
BDC,190.10620898311734,13.78790081858429,12.529032970312379
BDX,56083.54871416422,236.8196544,10.962577413679437
BECN,1509.7461014827586,38.85545137407052,11.63385733876445
BERY,8128.587787808474,90.15868116,17.27250631
BFAM,674.5356012488561,25.971823217649856,23.986734670637656
BGS,424.7011915174423,20.608279683599072,25.12552050724548
BIIB,18136.94637733604,134.6734806015499,16.654853879978184
BIO,2163116.7597588603,1470.7538066443549,83.72843692643144
BKNG,7.543950142590504e+17,868559159.9074011,44.25438019071436
BLDR,150920.36326205914,388.4847014517549,67.50149973958611
BLMN,5907.793251520963,76.86217048406168,456.4036874018882
BMY,54678864.556742355,7394.5158432951075,64.58961730147612
BR,5293.506662071646,72.75648879702516,13.379118383747121
BSX,26970.730855799906,164.2276799318553,14.547010006454938
BTU,18051.790013889182,134.35695000218328,61.52074108403269
BWA,15315.960982310562,123.75767039788104,24.8733426
BXC,6146.234636448875,78.39792494989184,148.37405363846946
BYD,9131.896208811297,95.56095546200497,29.800483775287518
BZH,899220910446622.2,29987012.36279837,116.1124606770069
CABO,876518051205660.8,29606047.54,14.884224391279272
CAG,1945.4172140369417,44.10688397559888,7.435787684816425
CAH,9846766191538156.0,99230873.17734414,12.830719595059787
CAT,1786422.024909822,1336.5709950877365,32.11044001787332
CBT,2856.3407544091374,53.444744871775164,24.59454232191065
CCI,16790.16079068894,129.57685283525348,12.183628065372428
CCK,3549.690312991412,59.579277546739455,12.481760839236046
CCO,194.97669978423107,13.96340573729171,10.225257122903402
CCS,2207048417954852.2,46979233.901319124,36.775366245317755
CDE,933.2837057,30.549692399411374,27.700500366065267
CDNS,3262.918624089287,57.12196271215903,10.070646321177806
CDW,8797375071907676.0,93794323.24,17.240502955208562
CENX,2093.224207391996,45.75176725976819,53.58829778630536
CHDN,3685.5434241582257,60.708676679353054,11.505496873635185
CHH,5937.301529281007,77.05388718,47.85112356312155
CHRW,6803.181504913784,82.48140096,32.71051123
CHTR,46613.965821865386,215.90267673622157,3.6988062859704103
