company,mse,rmse,mape
AAL,1522602.3165899909,1233.9377280033182,571.9082055859383
AAPL,43097508.22508568,6564.869246609995,11.30758442755231
AAP,61298.12054723353,247.58457251459254,74.9013155401712
AAT,76633892418547.92,8754078.616196448,11.18207468640573
ABBV,11029302.58260355,3321.0393828745164,56.51624613637573
ABG,59375.7165490982,243.671328943514,114.10503605301663
ABT,920227.395402918,959.2848353867156,37.987603387259
ACCO,327073739491158.56,18085180.10668289,35.785387338968256
ACHC,337.03950418047157,18.35863568407172,10.512563672872915
ACIW,2769061591943830.5,52621873.702328674,54.04908247354001
ACM,1888.7709588172502,43.459992623299534,14.71380824010857
ADBE,53744.84548611646,231.82934561033565,10.357998559372206
ADC,225.76191021640693,15.025375543273682,7.312381035321638
ADI,188605.62987669613,434.2874967998689,38.03426479037474
ADM,392496.56494738307,626.4954628306442,64.34291628515454
ADP,36917.29354919726,192.13873516081358,7.563811272402744
ADSK,15242.638353291171,123.46108031801427,30.038877077222086
ADT,2951937561748130.5,54331736.22983284,6.50911686305539
AGCO,132320.11632620133,363.7583213154049,115.78471546683443
AIR,230.68604602782185,15.188352314448787,62.65716714486268
AKAM,1375.522616136392,37.08803872054158,8.0201407714421
ALB,715561.9988328944,845.9089778651686,1437.7340040378963
ALGT,2935.574118771252,54.18093870330461,35.21833001675635
ALK,425058.30748570216,651.9649587866684,337.7861625522024
ALV,10580.005157782636,102.85915203705811,21.178693336458018
AMAT,29387.909313276123,171.42902121075102,7.9674245360546685
AMCX,2553.026140330565,50.527479061700326,49.11300693451312
AMC,3.0253215060076484e+16,173934513.71155894,190.09287960977866
AMD,236019.65196038937,485.81853809873223,39.52372528749433
AMGN,229525.63611870122,479.08833853340786,13.967497828803774
AMH,1742.2725835269587,41.74053885046237,13.578426804367592
AMKR,2801.713640921935,52.93121612925529,16.796887782388357
AMT,977400.8465923279,988.6358513589965,46.38290214898183
AMZN,147728150.62949923,12154.346984906233,39.318256298949294
AN,11574.541144110626,107.58504145145191,25.265651380978532
APD,36877.95635268287,192.03634122916128,14.976235950646933
APEI,50.216461920536496,7.086357450801963,112.53962691104165
APH,11888.321145806922,109.03357806569002,11.289962624765904
ARE,2130.2802414494054,46.15495901254171,7.216674027524046
ARMK,3946827132975650.5,62823778.40416517,19.156835747812703
ARW,67679.88373902193,260.1535772174235,93.11482075225737
AR,160734.79056375442,400.91743609346105,141.2192836852143
ASGN,707.0627287512528,26.590651153201435,23.78553198865933
ASH,6293.313939152799,79.33040992679163,509.5193298445883
ATGE,265767932543389.47,16302390.393540129,12.108462990795283
ATI,6263.630299874982,79.14310014066281,38.929346916131195
ATR,789.8085596236393,28.103532867304057,12.3870838620792
AVB,17794.473537119637,133.39592773814212,21.940005534026955
AVGO,841540.0409903098,917.3549154990721,10.83502269622093
AVNT,544317383199284.8,23330610.433490265,16.623644728403804
AVT,993.4983067771844,31.519808165297967,13.027046218190819
AVY,857.1400243944831,29.27695381002749,6.9319920399049
AXTA,2837.5361814775592,53.26852899674966,19.624933851135882
AZO,11728.598825157613,108.29865569413876,9.825048490232973
AZZ,1518.9093291405297,38.97318731051554,41.969173966470706
A,3154.630679250935,56.16609902112604,9.418379018474155
BAH,18457.869269735562,135.85974116615841,13.808574656162634
BAX,219746.0668177507,468.7708041439342,158.81272061885534
BBWI,9.133764073165496e+16,302221178.496238,101.40135378389267
BBY,4282.566942285578,65.44132442337623,10.76673708630867
BCC,21004.927011408956,144.93076626930858,68.41474101392397
BC,17755.734257253094,133.2506444909483,56.23350494224065
BDC,216.72284823493575,14.721509713169223,13.055941120978282
BDX,78528.68710464767,280.2297041797098,19.599461112254346
BECN,7041.421994425967,83.91318129129634,44.580218424637884
BERY,14863.92896407398,121.91771390603574,23.37695555250602
BFAM,711.4252805705124,26.67255669354763,23.31717574220831
BGS,263.8083568369641,16.24217832795109,17.583741537869592
BIIB,290116.61698452773,538.6247459823284,89.41988254975163
BIO,1524504.3893686605,1234.7082203373639,86.80952224935518
BKNG,3.551974614113905e+18,1884668303.4724984,72.04526188311715
BLDR,253184.71783530703,503.17463949935615,79.93979200950741
BLMN,2945.052292426119,54.26833600200138,233.17562924333362
BMY,39684814.92721082,6299.588472845732,56.52685442726462
BR,11792.925709569734,108.59523796911968,33.389746459752615
BSX,22011.57613551221,148.36298775473688,11.154669050217098
BTU,8926.19375744841,94.47853596160564,35.86344572021354
BWA,19774.516162095217,140.62189076418798,29.74822189168251
BXC,47843.80056669953,218.73225771865367,454.7244510388583
BYD,1277.6952217066362,35.74486287156011,11.584154013755182
BZH,507518278047064.56,22528166.326780006,72.11200661943975
CABO,3845258675552064.0,62010149.77850049,29.99804964603396
CAG,2441.0405770504503,49.40688795148355,7.796398222948903
CAH,7650185555945875.0,87465339.16898668,11.530625327162085
CAT,3532651.925166586,1879.535028980994,44.33876023304453
CBT,8769.741245403258,93.64689661384011,44.61005968103056
CCI,16080.13148577517,126.80745832077532,11.717754418309518
CCK,5862.022301515961,76.56384461033785,14.11173899099355
CCO,86.6613367536289,9.309207095861005,6.349170369971431
CCS,1.0107349149358982e+16,100535312.94703858,53.22253093881022
CDE,814.4125900618975,28.537914956455694,36.55965999967606
CDNS,2887.4103389858597,53.73462886245572,10.199130778845127
CDW,1.0837395430052832e+16,104102811.8258716,17.72250907703791
CENX,3179.580303566599,56.387767322058416,333.4387755681472
CHDN,42455.820241340174,206.04810176592304,65.57705028045237
CHH,9148.139828166934,95.64590858038274,67.52403467578283
CHRW,17143.879209871895,130.93463716630484,38.98498123048898
