company,mse,rmse,mape
AAL,1375141.9183301062,1172.6644525737556,186.37756639999367
AAPL,100911741.359129,10045.483629926883,29.793188643439382
AAP,67405.68383400148,259.6260461394455,137.01511899536933
AAT,96365186156767.03,9816577.110009732,13.834038689049896
ABBV,12311071.962249795,3508.713719050016,57.66211393821208
ABG,19310.488117831228,138.9621823296944,56.2315727045184
ABT,1915428.5939724725,1383.9900989430787,53.51609744522419
ACCO,341571036601418.75,18481640.52787032,39.76889777713638
ACHC,432.406435188712,20.794384703296995,10.72707426809995
ACIW,4675722458725719.0,68379254.59322965,139.40392041421813
ACM,3281.196012258111,57.281724941364246,20.23541518463444
ADBE,81524.62097978288,285.52516698144643,12.754262318371135
ADC,460.38040023313397,21.456476883056407,14.026432372728816
ADI,295746.52989567,543.8258268008885,48.81511442488037
ADM,239891.18766388457,489.786879840492,34.71986493350353
ADP,54607.506969693444,233.68249179109128,12.628733878455536
ADSK,189772.4362793978,435.6287826572044,116.48694067393468
AGCO,66452.84036957734,257.7844843460858,62.783502251766606
AIR,386.4612652500431,19.658618091057242,56.60023698831772
AKAM,2542.363270493554,50.42185310451763,14.347880965931317
ALB,541274.3323955544,735.7134852614531,865.8683398250881
ALGT,6871.691675299431,82.89566740969899,68.6439157180115
ALK,111996.38639010447,334.65861170766914,409.68831992154395
ALV,12525.449352629155,111.91715396948385,25.55252724039191
AMAT,37244.64290666125,192.98871186331402,8.359783754178428
AMCX,4470.657149035176,66.86297292997953,64.07801327373141
AMC,3.9950268041981944e+16,199875631.43610564,408.1675543090073
AMD,2575456.371775898,1604.8228474744178,138.2610056529938
AMGN,227220.59808247664,476.67661793135676,12.365120664976684
AMH,2023.8971931359833,44.98774492165598,16.013119469535745
AMKR,13228.175537008718,115.01380585394398,41.05465889031103
AMT,790269.2747365908,888.9709076997913,38.627829549854695
AMZN,156841309.5329414,12523.630046154405,35.2535180458603
AN,37775.738174889375,194.3598162555454,42.56070562073134
APD,10176.619673469037,100.87923311301012,6.397566568874158
APEI,34.51307531678498,5.874783001676315,72.13205732122242
APH,2946.817948047055,54.2846013897777,5.803968645618115
ARE,4075.6605386642823,63.840900202489955,12.265901378058208
ARMK,4885561702672731.0,69896793.22166884,14.473504867947417
ARW,85368.33533919926,292.17860178185407,92.17019550544558
AR,905744.7828294871,951.7062481824353,441.2695049621986
ASGN,309.90590954350677,17.60414466946653,14.700839433464235
ASH,3671.06880999151,60.589345680503186,351.4623535485351
ATGE,606810226984555.9,24633518.363899134,25.488801375248027
ATI,3870.2754306642933,62.211537761610536,35.499523256170484
ATR,712.1590958208529,26.68630914571839,12.375782476108036
AVB,16174.505970272876,127.17903117366824,21.961573223033255
AVGO,465658.308194191,682.3916091176612,10.949558400491464
AVNT,498343283816927.0,22323603.737231296,16.158757011017837
AVT,13280.223054123317,115.23985011324562,42.053334294383575
AVY,2169.840806766689,46.58155006831234,12.829854867197637
AXTA,2328.0934142604915,48.25032035396751,15.255601664949053
AZO,111248.14406451571,333.53881942663844,27.180779185307596
AZZ,1954.3127839147185,44.20761002265016,51.670796798645036
A,37721.29852086623,194.21971712693392,38.63691119600998
BAH,12026.326243861002,109.6646079820696,14.54491392740298
BAX,132480.48447713512,363.9786868446216,108.62534862021944
BBWI,5.86859608770411e+16,242251854.22828263,61.24654828259385
BBY,75654.33314576646,275.05332782165436,31.701408599179615
BCC,44506.844825018336,210.96645426469664,103.50044969968617
BC,5697.070580759324,75.4789413065613,27.45775255680104
BDC,233.5656617417705,15.282855156735947,13.19070109240755
BDX,67373.33775052856,259.56374506184136,18.788834693819524
BECN,7468.521983326105,86.42061087105382,51.32052048808434
BERY,9166.683595991399,95.74279918610797,19.033158311249558
BFAM,211.69283729850545,14.549667944613219,14.93763688680728
BGS,305.48957974065286,17.478260203482865,22.93750652710664
BIIB,384415.80594080524,620.0127465954271,95.00536895204327
BIO,1074022.427666127,1036.3505332010627,46.35704682431128
BKNG,2.367374248230367e+18,1538627390.9658463,60.177784991725524
BLDR,285607.9202068053,534.422978741376,80.39952830634373
BLMN,4849.910386646176,69.64129799656362,224.0722132116407
BMY,25470365.110569835,5046.817324866221,33.22618469565199
BR,7778.610776370175,88.1964329004874,19.50816668758631
BSX,91251.89933970026,302.0792931329459,25.789983794260284
BTU,16164.168315145453,127.13838254101493,47.2906602720798
BWA,10091.72405820994,100.45757342385859,16.167265530195703
BXC,8486.63889201821,92.12295529355434,107.08702917557775
BYD,13225.399352000793,115.00173629993937,28.93602593168112
BZH,443200452677636.6,21052326.538357623,61.46119985801602
CABO,1054229704802235.8,32468903.658766117,13.798668000519825
CAG,1800.4474773860702,42.431680115051655,6.358301891000255
CAH,6064078323849785.0,77872192.23734352,10.129026367819307
CAT,3957717.323923213,1989.4012475926552,46.97759708582303
CBT,3196.6933533064835,56.53930803703282,27.70362574177854
CCI,4544.986163648534,67.41651254439475,5.685513639004973
CCK,3143.575264708283,56.06759549604641,10.104106200889513
CCO,2513.7190945597526,50.13700324670146,27.659079133376785
CCS,1.7813693613702016e+16,133467949.76211336,126.70021962926819
CDE,839.0473639264121,28.96631429654819,39.06160769463551
CDNS,4822.972594268741,69.4476248281303,13.437159401336658
CDW,1.0063972382441816e+16,100319351.98376141,16.982704030187413
CENX,1463.522707166808,38.256015306965885,88.36942994649665
CHDN,29902.990381590025,172.9248113533452,68.17180534697924
CHH,5211.482358249663,72.19059743657523,45.65153334681569
CHRW,37597.29777297489,193.9002263355432,99.51605142288497
CHTR,63248.98776387339,251.49351435747482,3.989185795677936
CIEN,1239.8023087780343,35.2108265847031,41.61939379177759
CLF,190395.27130312347,436.3430660651358,230.98074893685458
CLH,6165.909190545064,78.52330348721368,25.171353829510778
CLW,472.3856232124574,21.734434043987836,43.44417406137387
CL,9603.161466201342,97.9957216729452,7.352675571855319
CMCO,254.24610123903216,15.945096463773186,29.01308213588739
CMC,12981.670297160184,113.93713309171942,39.67573066864869
