company,mse,rmse,mape
AAL,535653.5176161006,731.8835410200865,427.44253478242734
AAPL,13553926.726747517,3681.565798236875,9.77872634111106
AAP,71263.42618614288,266.95210466700365,78.48547468226512
AAT,76032343250000.0,8719652.702372957,10.420328794402659
ABBV,2814286.588695069,1677.5835563974358,31.266346334771367
ABG,4563.439512724373,67.5532346577451,34.45318940034116
ABT,31537.608349295933,177.58831140955178,6.472630434207835
ACCO,328405209963903.44,18121953.811990127,37.969205478259106
ACHC,167.43319818538566,12.939598068927245,5.529195386688668
ACIW,1546209172269694.5,39321866.33756967,42.01578234365894
ACM,944.5227554999979,30.733088935217655,9.659934332923484
ADBE,18053.77108295854,134.36432221002173,6.093046397661358
ADC,581.0485581851293,24.104948831829727,16.994472541223843
ADI,1485.4932913135208,38.54209765066661,2.6254124534339733
ADM,107792.61660366518,328.31785909947877,37.07247354507287
ADP,13461.361221139614,116.02310641048882,6.485092844377051
ADSK,402.84075827888364,20.07089331043548,4.212710791542862
ADT,2520150504500000.0,50201100.63036467,6.778140183523547
AGCO,230017.1154482047,479.60099608758605,183.13451755387206
AIR,287.8867495461579,16.967225746896805,76.65023024321223
AKAM,2278.246158119831,47.730976924004295,11.3713819498413
ALB,656558.1431931322,810.2827550880818,3268.243629614137
ALGT,1159.7663742786863,34.05534281546269,28.261795780413408
ALK,26194.073874407317,161.84583366403757,42.871350027695655
ALV,8350.207663519834,91.37947068964579,16.851684383552097
AMAT,18832.278196720992,137.2307480002969,5.2772914542011815
AMCX,969.2684901711337,31.133077107332866,27.568409301716034
AMC,2.787017896383561e+16,166943640.0820217,420.95408852106937
AMD,174043.6524178791,417.18539334195185,23.773470553493127
AMGN,456668.1984399623,675.7722977748957,21.55133040372559
AMH,1501.3918077669232,38.747797456977125,11.62931380423863
AMKR,1178.1072906900238,34.32356756938334,11.649931907499244
AMT,304479.7449999998,551.7968330826119,28.599209985366215
AMZN,14993550.70838009,3872.150656725548,13.062651860016752
AN,5196.570554573248,72.08724266174458,15.258739423341092
APD,26267.965214889955,162.07394983429617,11.152819495781012
APEI,58.20744979743658,7.629380695537258,139.04583374425889
